entry_date,exit_date,entry_price,exit_price,trade_return,hold_days,exit_reason,strategy,symbol
2019-05-13,2019-06-04,253.6994171142578,253.40139770507812,-0.0011746948911809385,15,max_hold,BB_Reversion_SellSMA,SPY
2019-08-01,2019-08-05,267.6229248046875,257.6201477050781,-0.03737638360730666,2,stop,BB_Reversion_SellSMA,SPY
2019-08-06,2019-08-21,261.2327575683594,265.4535217285156,0.016157101427265452,11,sma20,BB_Reversion_SellSMA,SPY
2019-10-01,2019-10-11,267.3997802734375,270.17181396484375,0.010366626661292067,8,sma20,BB_Reversion_SellSMA,SPY
2020-02-25,2020-02-27,286.5010681152344,272.62725830078125,-0.04842498461078304,2,stop,BB_Reversion_SellSMA,SPY
2020-02-28,2020-03-09,271.48175048828125,251.29428100585938,-0.07436031868113835,6,stop,BB_Reversion_SellSMA,SPY
2020-03-12,2020-03-16,227.35890197753906,219.78976440429688,-0.03329158219628425,2,stop,BB_Reversion_SellSMA,SPY
2020-10-28,2020-11-04,303.6351013183594,319.3253173828125,0.051674579112650276,5,sma20,BB_Reversion_SellSMA,SPY
2021-03-04,2021-03-10,351.64056396484375,363.6637268066406,0.034191626546813625,4,sma20,BB_Reversion_SellSMA,SPY
2021-05-12,2021-05-14,379.68017578125,390.1412353515625,0.027552293318415355,2,sma20,BB_Reversion_SellSMA,SPY
2021-09-20,2021-10-07,409.12957763671875,413.48431396484375,0.010643904929288128,13,sma20,BB_Reversion_SellSMA,SPY
2021-11-30,2021-12-07,429.4143981933594,441.40435791015625,0.027921652760692917,5,sma20,BB_Reversion_SellSMA,SPY
2022-01-19,2022-01-21,427.3191223144531,414.29376220703125,-0.030481575542123385,2,stop,BB_Reversion_SellSMA,SPY
2022-01-24,2022-02-02,416.05322265625,432.61627197265625,0.03980992914959569,7,sma20,BB_Reversion_SellSMA,SPY
2022-02-23,2022-03-16,399.1306457519531,412.0614013671875,0.03239730086591863,15,sma20,BB_Reversion_SellSMA,SPY
2022-04-22,2022-04-29,404.25146484375,390.9294738769531,-0.032954712908575434,5,stop,BB_Reversion_SellSMA,SPY
2022-05-09,2022-05-26,377.80682373046875,384.5816955566406,0.017932105511691665,13,sma20,BB_Reversion_SellSMA,SPY
2022-06-13,2022-07-06,355.82171630859375,365.2206726074219,0.02641479108227518,15,sma20,BB_Reversion_SellSMA,SPY
2022-08-30,2022-09-12,379.47698974609375,391.63665771484375,0.03204322869981113,8,sma20,BB_Reversion_SellSMA,SPY
2022-09-23,2022-10-12,352.08087158203125,341.1820373535156,-0.03095548525412095,13,stop,BB_Reversion_SellSMA,SPY
2022-12-16,2023-01-06,368.4241638183594,373.0478515625,0.012549903611697388,13,sma20,BB_Reversion_SellSMA,SPY
2023-03-10,2023-03-21,370.9619140625,384.921875,0.03763179024126995,7,sma20,BB_Reversion_SellSMA,SPY
2023-08-16,2023-08-29,425.7994079589844,435.0197448730469,0.021654179742191415,9,sma20,BB_Reversion_SellSMA,SPY
2023-09-21,2023-10-10,419.28289794921875,422.3445129394531,0.007302026877817447,13,sma20,BB_Reversion_SellSMA,SPY
2023-10-26,2023-11-02,400.97161865234375,418.6705627441406,0.04414014176684766,5,sma20,BB_Reversion_SellSMA,SPY
2024-04-15,2024-04-29,493.809814453125,499.301513671875,0.011121081554103629,10,sma20,BB_Reversion_SellSMA,SPY
2024-07-25,2024-08-05,528.7537841796875,508.1011047363281,-0.03905916148742106,7,stop,BB_Reversion_SellSMA,SPY
2024-10-31,2024-11-06,560.154541015625,582.2202758789062,0.03939222705090195,4,sma20,BB_Reversion_SellSMA,SPY
2024-12-18,2024-12-24,577.5313720703125,594.32080078125,0.029071024576121873,4,sma20,BB_Reversion_SellSMA,SPY
2025-02-27,2025-03-10,578.2593994140625,554.0734252929688,-0.04182547511653223,7,stop,BB_Reversion_SellSMA,SPY
2025-03-11,2025-03-24,549.467529296875,569.1235961914062,0.035772936245539455,9,sma20,BB_Reversion_SellSMA,SPY
2025-04-03,2025-04-04,532.06640625,500.9176330566406,-0.0585430179907348,1,stop,BB_Reversion_SellSMA,SPY
2025-04-07,2025-04-24,500.025390625,541.9700927734375,0.08388514450438067,12,sma20,BB_Reversion_SellSMA,SPY
2025-10-10,2025-10-15,651.0960693359375,663.2102661132812,0.01860585149853411,3,sma20,BB_Reversion_SellSMA,SPY
2025-11-18,2025-11-25,658.1353149414062,673.03125,0.022633544683618556,5,sma20,BB_Reversion_SellSMA,SPY
2012-04-10,2012-05-01,106.609375,110.40617370605469,0.03561411654514135,15,max_hold,BB_Reversion_SellUpper,SPY
2012-05-14,2012-05-18,105.20516967773438,101.77706146240234,-0.03258497872141697,4,stop,BB_Reversion_SellUpper,SPY
2012-06-01,2012-06-22,100.53758239746094,105.23772430419922,0.046750098765623305,15,max_hold,BB_Reversion_SellUpper,SPY
2012-10-23,2012-11-14,112.10973358154297,107.75759887695312,-0.03882031082898185,14,stop,BB_Reversion_SellUpper,SPY
2013-06-05,2013-06-26,129.3250732421875,129.098388671875,-0.001752827697131809,15,max_hold,BB_Reversion_SellUpper,SPY
2013-08-15,2013-09-06,134.12889099121094,133.85476684570312,-0.002043736763064574,15,max_hold,BB_Reversion_SellUpper,SPY
2013-10-08,2013-10-17,134.05361938476562,140.3236846923828,0.04677281625362628,7,upper_band,BB_Reversion_SellUpper,SPY
2014-01-24,2014-02-14,145.70364379882812,149.88198852539062,0.02867700915106486,15,max_hold,BB_Reversion_SellUpper,SPY
2014-04-11,2014-05-05,148.4901123046875,154.1430206298828,0.0380692575246766,15,max_hold,BB_Reversion_SellUpper,SPY
2014-07-31,2014-08-21,158.72042846679688,163.9894256591797,0.03319671729266438,15,max_hold,BB_Reversion_SellUpper,SPY
2014-09-25,2014-10-13,162.1463165283203,154.7715301513672,-0.045482293615131564,12,stop,BB_Reversion_SellUpper,SPY
2014-10-14,2014-11-04,155.01104736328125,166.05258178710938,0.07123062911736455,15,max_hold,BB_Reversion_SellUpper,SPY
2014-12-12,2015-01-06,165.90391540527344,165.93104553222656,0.0001635291541302042,15,max_hold,BB_Reversion_SellUpper,SPY
2015-03-10,2015-03-31,170.21588134765625,172.1851806640625,0.011569421729715534,15,max_hold,BB_Reversion_SellUpper,SPY
2015-06-08,2015-06-29,173.8951416015625,172.17616271972656,-0.009885146105890308,15,max_hold,BB_Reversion_SellUpper,SPY
2015-07-08,2015-07-29,171.43020629882812,176.66041564941406,0.030509263586073754,15,max_hold,BB_Reversion_SellUpper,SPY
2015-08-20,2015-08-21,170.96084594726562,165.8145294189453,-0.03010231085255477,1,stop,BB_Reversion_SellUpper,SPY
2015-08-24,2015-09-15,158.8325653076172,166.3425750732422,0.04728255664120318,15,max_hold,BB_Reversion_SellUpper,SPY
2015-09-28,2015-10-19,158.40296936035156,171.34414672851562,0.08169782056751806,15,max_hold,BB_Reversion_SellUpper,SPY
2015-12-11,2016-01-05,170.0887908935547,170.66030883789062,0.0033601152746955965,15,max_hold,BB_Reversion_SellUpper,SPY
2016-01-07,2016-01-15,164.46484375,159.17617797851562,-0.03215681631950218,6,stop,BB_Reversion_SellUpper,SPY
2016-06-24,2016-07-18,174.04254150390625,185.32054138183594,0.06480024814896512,15,max_hold,BB_Reversion_SellUpper,SPY
2016-09-09,2016-09-30,182.6402130126953,186.16200256347656,0.019282662304694442,15,max_hold,BB_Reversion_SellUpper,SPY
2016-11-01,2016-11-22,181.6090545654297,189.84559631347656,0.04535314479641994,15,max_hold,BB_Reversion_SellUpper,SPY
2017-03-21,2017-04-11,203.22938537597656,204.3858184814453,0.005690284912929,15,max_hold,BB_Reversion_SellUpper,SPY
2017-04-13,2017-04-24,202.16859436035156,206.22044372558594,0.02004193271489152,6,upper_band,BB_Reversion_SellUpper,SPY
2017-07-06,2017-07-14,210.17938232421875,214.5568389892578,0.02082724107679823,6,upper_band,BB_Reversion_SellUpper,SPY
2017-08-10,2017-08-31,212.984130859375,216.2431640625,0.015301765394327926,15,max_hold,BB_Reversion_SellUpper,SPY
2018-02-05,2018-02-27,232.93655395507812,242.2035675048828,0.039783423393443984,15,max_hold,BB_Reversion_SellUpper,SPY
2018-03-22,2018-04-13,233.63916015625,234.95059204101562,0.005613065394896033,15,max_hold,BB_Reversion_SellUpper,SPY
2018-06-27,2018-07-19,239.74392700195312,249.2233123779297,0.039539626694691465,15,max_hold,BB_Reversion_SellUpper,SPY
2018-10-10,2018-10-24,248.8314666748047,237.22593688964844,-0.04664012128467421,10,stop,BB_Reversion_SellUpper,SPY
2018-12-17,2018-12-20,228.32054138183594,220.997802734375,-0.03207218502173492,3,stop,BB_Reversion_SellUpper,SPY
2018-12-21,2019-01-15,216.46963500976562,234.1415557861328,0.08163695003028915,15,max_hold,BB_Reversion_SellUpper,SPY
2019-05-13,2019-06-04,253.6994171142578,253.40139770507812,-0.0011746948911809385,15,max_hold,BB_Reversion_SellUpper,SPY
2019-08-01,2019-08-05,267.6229248046875,257.6201477050781,-0.03737638360730666,2,stop,BB_Reversion_SellUpper,SPY
2019-08-06,2019-08-27,261.2327575683594,260.3885498046875,-0.0032316305639845666,15,max_hold,BB_Reversion_SellUpper,SPY
2019-10-01,2019-10-22,267.3997802734375,272.6612854003906,0.019676549926753273,15,max_hold,BB_Reversion_SellUpper,SPY
2020-02-25,2020-02-27,286.5010681152344,272.62725830078125,-0.04842498461078304,2,stop,BB_Reversion_SellUpper,SPY
2020-02-28,2020-03-09,271.48175048828125,251.29428100585938,-0.07436031868113835,6,stop,BB_Reversion_SellUpper,SPY
2020-03-12,2020-03-16,227.35890197753906,219.78976440429688,-0.03329158219628425,2,stop,BB_Reversion_SellUpper,SPY
2020-10-28,2020-11-18,303.6351013183594,331.16729736328125,0.09067527412140186,15,max_hold,BB_Reversion_SellUpper,SPY
2021-03-04,2021-03-25,351.64056396484375,364.9671936035156,0.03789844234240358,15,max_hold,BB_Reversion_SellUpper,SPY
2021-05-12,2021-06-03,379.68017578125,392.1922607421875,0.03295427509532711,15,max_hold,BB_Reversion_SellUpper,SPY
2021-09-20,2021-10-11,409.12957763671875,409.7421875,0.0014973492427996504,15,max_hold,BB_Reversion_SellUpper,SPY
2021-11-30,2021-12-21,429.4143981933594,438.0174255371094,0.020034324372784962,15,max_hold,BB_Reversion_SellUpper,SPY
2022-01-19,2022-01-21,427.3191223144531,414.29376220703125,-0.030481575542123385,2,stop,BB_Reversion_SellUpper,SPY
2022-01-24,2022-02-14,416.05322265625,415.27752685546875,-0.0018644148357483958,15,max_hold,BB_Reversion_SellUpper,SPY
2022-02-23,2022-03-16,399.1306457519531,412.0614013671875,0.03239730086591863,15,max_hold,BB_Reversion_SellUpper,SPY
2022-04-22,2022-04-29,404.25146484375,390.9294738769531,-0.032954712908575434,5,stop,BB_Reversion_SellUpper,SPY
2022-05-09,2022-05-31,377.80682373046875,391.81195068359375,0.03706954473410051,15,max_hold,BB_Reversion_SellUpper,SPY
2022-06-13,2022-07-06,355.82171630859375,365.2206726074219,0.02641479108227518,15,max_hold,BB_Reversion_SellUpper,SPY
2022-08-30,2022-09-20,379.47698974609375,367.5246887207031,-0.03149677410845875,14,stop,BB_Reversion_SellUpper,SPY
2022-09-23,2022-10-12,352.08087158203125,341.1820373535156,-0.03095548525412095,13,stop,BB_Reversion_SellUpper,SPY
2022-12-16,2023-01-10,368.4241638183594,375.4510192871094,0.019072732352632515,15,max_hold,BB_Reversion_SellUpper,SPY
2023-03-10,2023-03-31,370.9619140625,395.0343322753906,0.06489188593316042,15,upper_band,BB_Reversion_SellUpper,SPY
2023-08-16,2023-09-07,425.7994079589844,430.8453674316406,0.011850555398476015,15,max_hold,BB_Reversion_SellUpper,SPY
2023-09-21,2023-10-12,419.28289794921875,421.4891662597656,0.00526200405821009,15,max_hold,BB_Reversion_SellUpper,SPY
2023-10-26,2023-11-16,400.97161865234375,437.59417724609375,0.09133454062618585,15,max_hold,BB_Reversion_SellUpper,SPY
2024-04-15,2024-05-06,493.809814453125,505.67413330078125,0.024026089600498457,15,max_hold,BB_Reversion_SellUpper,SPY
2024-07-25,2024-08-05,528.7537841796875,508.1011047363281,-0.03905916148742106,7,stop,BB_Reversion_SellUpper,SPY
2024-10-31,2024-11-06,560.154541015625,582.2202758789062,0.03939222705090195,4,upper_band,BB_Reversion_SellUpper,SPY
2024-12-18,2025-01-13,577.5313720703125,574.6419067382812,-0.005003131382583126,15,max_hold,BB_Reversion_SellUpper,SPY
2025-02-27,2025-03-10,578.2593994140625,554.0734252929688,-0.04182547511653223,7,stop,BB_Reversion_SellUpper,SPY
2025-03-11,2025-04-01,549.467529296875,556.1268310546875,0.012119554664738796,15,max_hold,BB_Reversion_SellUpper,SPY
2025-04-03,2025-04-04,532.06640625,500.9176330566406,-0.0585430179907348,1,stop,BB_Reversion_SellUpper,SPY
2025-04-07,2025-04-29,500.025390625,549.5342407226562,0.09901267220805199,15,max_hold,BB_Reversion_SellUpper,SPY
2025-10-10,2025-10-27,651.0960693359375,683.2211303710938,0.0493399707786919,11,upper_band,BB_Reversion_SellUpper,SPY
2025-11-18,2025-12-10,658.1353149414062,685.5443115234375,0.04164644558615049,15,max_hold,BB_Reversion_SellUpper,SPY
2012-05-17,2012-06-01,102.65568542480469,100.53758239746094,-0.020633080560309214,10,max_hold,RSI14_SPY,SPY
2012-06-04,2012-06-08,100.49052429199219,104.4128646850586,0.03903194276974209,4,rsi_exit,RSI14_SPY,SPY
2012-11-14,2012-11-23,107.75759887695312,112.05428314208984,0.039873608078842215,6,rsi_exit,RSI14_SPY,SPY
2014-10-15,2014-10-21,153.9622039794922,160.27163696289062,0.04098040181497309,4,rsi_exit,RSI14_SPY,SPY
2015-08-21,2015-08-24,165.8145294189453,158.8325653076172,-0.04210707068792241,1,stop,RSI14_SPY,SPY
2015-08-25,2015-09-09,156.96343994140625,163.26649475097656,0.040156196958496926,10,max_hold,RSI14_SPY,SPY
2016-01-08,2016-01-20,162.65956115722656,157.34548950195312,-0.032669900357943704,7,stop,RSI14_SPY,SPY
2016-11-03,2016-11-07,179.6897430419922,183.45086669921875,0.020931209503413983,2,rsi_exit,RSI14_SPY,SPY
2018-02-05,2018-02-15,232.93655395507812,240.968017578125,0.034479189662073084,8,rsi_exit,RSI14_SPY,SPY
2018-10-10,2018-10-24,248.8314666748047,237.22593688964844,-0.04664012128467421,10,stop,RSI14_SPY,SPY
2018-10-29,2018-11-07,235.9205780029297,251.25450134277344,0.06499612483847561,7,rsi_exit,RSI14_SPY,SPY
2018-12-19,2018-12-21,224.65469360351562,216.46963500976562,-0.036433953203735436,2,stop,RSI14_SPY,SPY
2018-12-24,2019-01-08,210.7498779296875,230.9219512939453,0.09571570604177437,9,rsi_exit,RSI14_SPY,SPY
2019-08-05,2019-08-19,257.6201477050781,265.3445739746094,0.02998378169697391,10,rsi_exit,RSI14_SPY,SPY
2020-02-25,2020-02-27,286.5010681152344,272.62725830078125,-0.04842498461078304,2,stop,RSI14_SPY,SPY
2020-02-28,2020-03-09,271.48175048828125,251.29428100585938,-0.07436031868113835,6,stop,RSI14_SPY,SPY
2020-03-12,2020-03-16,227.35890197753906,219.78976440429688,-0.03329158219628425,2,stop,RSI14_SPY,SPY
2020-03-23,2020-04-06,205.50453186035156,244.1352081298828,0.18797968064170156,10,max_hold,RSI14_SPY,SPY
2022-01-21,2022-02-02,414.29376220703125,432.61627197265625,0.04422588857726728,8,rsi_exit,RSI14_SPY,SPY
2022-09-23,2022-10-07,352.08087158203125,347.14337158203125,-0.014023766692617956,10,max_hold,RSI14_SPY,SPY
2023-10-03,2023-10-10,409.75787353515625,422.3445129394531,0.0307172606488475,5,rsi_exit,RSI14_SPY,SPY
2023-10-27,2023-11-02,399.15411376953125,418.6705627441406,0.048894520440488476,4,rsi_exit,RSI14_SPY,SPY
2025-03-11,2025-03-25,549.467529296875,570.4917602539062,0.03826291789058911,10,rsi_exit,RSI14_SPY,SPY
2025-04-04,2025-04-21,500.9176330566406,509.443359375,0.017020216011032874,10,max_hold,RSI14_SPY,SPY
2012-03-06,2012-03-08,105.24602508544922,107.03459167480469,0.016994148595192327,2,rsi_exit,RSI2_Connors_SPY,SPY
2012-03-22,2012-03-26,109.19810485839844,111.08868408203125,0.0173132970218155,2,rsi_exit,RSI2_Connors_SPY,SPY
2012-04-09,2012-04-12,108.4293212890625,108.87649536132812,0.004124106532710892,3,rsi_exit,RSI2_Connors_SPY,SPY
2012-05-04,2012-05-16,107.47229766845703,104.20105743408203,-0.03043798546548715,8,stop,RSI2_Connors_SPY,SPY
2012-05-17,2012-05-21,102.65568542480469,103.52644348144531,0.008482316912475918,2,rsi_exit,RSI2_Connors_SPY,SPY
2012-06-01,2012-06-05,100.53758239746094,101.25147247314453,0.007100728490380126,2,rsi_exit,RSI2_Connors_SPY,SPY
2012-07-10,2012-07-13,105.77397918701172,107.04346466064453,0.012001869300845014,3,rsi_exit,RSI2_Connors_SPY,SPY
2012-07-24,2012-07-26,105.60836029052734,107.37467956542969,0.016725184161966222,2,rsi_exit,RSI2_Connors_SPY,SPY
2012-08-23,2012-08-24,110.91521453857422,111.5854721069336,0.006042972293275994,1,rsi_exit,RSI2_Connors_SPY,SPY
2012-08-30,2012-08-31,110.78116607666016,111.3094482421875,0.004768700170223683,1,rsi_exit,RSI2_Connors_SPY,SPY
2012-09-25,2012-09-27,114.23431396484375,114.6623764038086,0.0037472316689062257,2,rsi_exit,RSI2_Connors_SPY,SPY
2012-10-09,2012-10-15,114.31361389160156,114.21844482421875,-0.0008325261020358798,4,rsi_exit,RSI2_Connors_SPY,SPY
2012-10-23,2012-11-01,112.10973358154297,113.22752380371094,0.00997050110153852,5,rsi_exit,RSI2_Connors_SPY,SPY
2012-11-08,2012-11-19,109.43028259277344,110.29439544677734,0.007896469181383425,7,rsi_exit,RSI2_Connors_SPY,SPY
2012-12-28,2012-12-31,111.795166015625,113.69529724121094,0.016996541919535035,1,rsi_exit,RSI2_Connors_SPY,SPY
2013-06-05,2013-06-06,129.3250732421875,130.49591064453125,0.009053444726461635,1,rsi_exit,RSI2_Connors_SPY,SPY
2013-06-20,2013-06-25,127.8255386352539,127.83280181884766,5.682106777160634e-05,3,rsi_exit,RSI2_Connors_SPY,SPY
2013-08-15,2013-08-22,134.12889099121094,133.87091064453125,-0.0019233764237758244,5,rsi_exit,RSI2_Connors_SPY,SPY
2013-09-25,2013-09-26,136.93748474121094,137.4640655517578,0.0038454102727387696,1,rsi_exit,RSI2_Connors_SPY,SPY
2013-12-03,2013-12-06,145.61354064941406,146.57760620117188,0.0066207136194766925,3,rsi_exit,RSI2_Connors_SPY,SPY
2013-12-12,2013-12-16,144.30125427246094,145.18417358398438,0.00611858376404939,2,rsi_exit,RSI2_Connors_SPY,SPY
2014-01-24,2014-01-30,145.70364379882812,145.9806365966797,0.001901069806009792,4,rsi_exit,RSI2_Connors_SPY,SPY
2014-02-03,2014-02-06,141.8592987060547,144.5552215576172,0.019004202587725283,3,rsi_exit,RSI2_Connors_SPY,SPY
2014-03-13,2014-03-17,150.8267822265625,151.76344299316406,0.006210175359934178,2,rsi_exit,RSI2_Connors_SPY,SPY
2014-04-07,2014-04-09,150.80526733398438,153.05499267578125,0.014918081984593101,2,rsi_exit,RSI2_Connors_SPY,SPY
2014-06-12,2014-06-16,158.33164978027344,158.94520568847656,0.003875131150686606,2,rsi_exit,RSI2_Connors_SPY,SPY
2014-07-29,2014-08-04,161.89332580566406,159.37802124023438,-0.015536802106647984,4,rsi_exit,RSI2_Connors_SPY,SPY
2014-09-23,2014-09-24,163.52552795410156,164.8055419921875,0.007827609879022868,1,rsi_exit,RSI2_Connors_SPY,SPY
2014-10-01,2014-10-03,160.50289916992188,162.29501342773438,0.011165619232305746,2,rsi_exit,RSI2_Connors_SPY,SPY
2014-10-13,2014-10-17,154.7715301513672,155.6469268798828,0.0056560578528848104,4,rsi_exit,RSI2_Connors_SPY,SPY
2014-12-10,2014-12-17,167.7786102294922,166.6471710205078,-0.006743643945058109,5,rsi_exit,RSI2_Connors_SPY,SPY
2014-12-31,2015-01-07,170.6809539794922,167.99874877929688,-0.01571473054057093,4,rsi_exit,RSI2_Connors_SPY,SPY
2015-01-15,2015-01-16,165.26669311523438,167.43408203125,0.01311449315745894,1,rsi_exit,RSI2_Connors_SPY,SPY
2015-01-28,2015-02-02,166.1968231201172,167.6749267578125,0.008893693693693638,3,rsi_exit,RSI2_Connors_SPY,SPY
2015-03-06,2015-03-12,172.3085479736328,171.9763946533203,-0.00192766594703897,4,rsi_exit,RSI2_Connors_SPY,SPY
2015-03-25,2015-03-30,171.62635803222656,173.70327758789062,0.012101402019345286,3,rsi_exit,RSI2_Connors_SPY,SPY
2015-04-30,2015-05-01,173.87841796875,175.7635498046875,0.010841666596462352,1,rsi_exit,RSI2_Connors_SPY,SPY
2015-05-26,2015-05-27,175.74684143066406,177.4150848388672,0.009492309475509275,1,rsi_exit,RSI2_Connors_SPY,SPY
2015-06-08,2015-06-10,173.8951416015625,175.95538330078125,0.011847609313544227,2,rsi_exit,RSI2_Connors_SPY,SPY
2015-06-29,2015-07-01,172.17616271972656,173.91954040527344,0.010125546173222588,2,rsi_exit,RSI2_Connors_SPY,SPY
2015-07-23,2015-07-28,176.16592407226562,175.45343017578125,-0.004044447870588774,3,rsi_exit,RSI2_Connors_SPY,SPY
2015-08-20,2015-08-21,170.96084594726562,165.8145294189453,-0.03010231085255477,1,stop,RSI2_Connors_SPY,SPY
2015-08-24,2015-08-26,158.8325653076172,162.9898681640625,0.02617412146176501,2,rsi_exit,RSI2_Connors_SPY,SPY
2015-09-24,2015-09-30,162.52288818359375,161.45291137695312,-0.0065835453615119555,4,rsi_exit,RSI2_Connors_SPY,SPY
2015-11-09,2015-11-16,175.31243896484375,173.2398223876953,-0.011822415964243493,5,rsi_exit,RSI2_Connors_SPY,SPY
2015-12-11,2015-12-15,170.0887908935547,172.7427215576172,0.01560320730202247,2,rsi_exit,RSI2_Connors_SPY,SPY
2016-01-04,2016-01-07,170.3721923828125,164.46484375,-0.03467319725239648,3,stop,RSI2_Connors_SPY,SPY
2016-01-08,2016-01-12,162.65956115722656,164.1343536376953,0.009066743264130706,2,rsi_exit,RSI2_Connors_SPY,SPY
2016-02-08,2016-02-12,157.15057373046875,158.17611694335938,0.006525863625859607,4,rsi_exit,RSI2_Connors_SPY,SPY
2016-04-29,2016-05-02,175.7745361328125,177.17164611816406,0.007948307053394332,1,rsi_exit,RSI2_Connors_SPY,SPY
2016-06-13,2016-06-16,177.58058166503906,177.51243591308594,-0.00038374551605913076,3,rsi_exit,RSI2_Connors_SPY,SPY
2016-06-27,2016-06-28,170.92547607421875,174.00828552246094,0.018035985735114002,1,rsi_exit,RSI2_Connors_SPY,SPY
2016-08-02,2016-08-04,184.58407592773438,185.32054138183594,0.003989864512418118,2,rsi_exit,RSI2_Connors_SPY,SPY
2016-08-26,2016-08-29,186.07408142089844,186.99038696289062,0.0049244125511467285,1,rsi_exit,RSI2_Connors_SPY,SPY
2016-09-09,2016-09-12,182.6402130126953,185.26058959960938,0.014347205052437806,1,rsi_exit,RSI2_Connors_SPY,SPY
2016-10-28,2016-11-07,182.92584228515625,183.45086669921875,0.0028701489494527,6,rsi_exit,RSI2_Connors_SPY,SPY
2016-12-30,2017-01-03,193.51853942871094,194.99896240234375,0.007650031764414811,1,rsi_exit,RSI2_Connors_SPY,SPY
2017-03-21,2017-03-28,203.22938537597656,204.61187744140625,0.006802618936587734,5,rsi_exit,RSI2_Connors_SPY,SPY
2017-04-12,2017-04-17,203.49017333984375,203.95980834960938,0.002307900190252843,2,rsi_exit,RSI2_Connors_SPY,SPY
2017-05-17,2017-05-19,205.04666137695312,207.21170043945312,0.010558762810187083,2,rsi_exit,RSI2_Connors_SPY,SPY
2017-06-27,2017-06-28,210.86093139648438,212.74822998046875,0.008950442225049482,1,rsi_exit,RSI2_Connors_SPY,SPY
2017-08-10,2017-08-14,212.984130859375,215.41314697265625,0.011404681200802846,2,rsi_exit,RSI2_Connors_SPY,SPY
2017-11-15,2017-11-16,225.17515563964844,227.08938598632812,0.00850107260386701,1,rsi_exit,RSI2_Connors_SPY,SPY
2018-02-02,2018-02-05,243.10377502441406,232.93655395507812,-0.04182255527835743,1,stop,RSI2_Connors_SPY,SPY
2018-02-08,2018-02-12,227.3763885498047,234.18104553222656,0.029926840802695587,2,rsi_exit,RSI2_Connors_SPY,SPY
2018-03-01,2018-03-05,236.2638702392578,240.22662353515625,0.016772574206481483,2,rsi_exit,RSI2_Connors_SPY,SPY
2018-03-19,2018-03-23,239.6824188232422,228.6591796875,-0.04599102090951224,4,stop,RSI2_Connors_SPY,SPY
2018-04-24,2018-04-26,233.0277557373047,235.97850036621094,0.012662631623301834,2,rsi_exit,RSI2_Connors_SPY,SPY
2018-05-29,2018-05-30,238.3798065185547,241.56089782714844,0.013344634157785196,1,rsi_exit,RSI2_Connors_SPY,SPY
2018-06-19,2018-06-28,245.21795654296875,241.1147003173828,-0.016733098519507994,7,rsi_exit,RSI2_Connors_SPY,SPY
2018-08-13,2018-08-14,251.0924072265625,252.69461059570312,0.006380931175250293,1,rsi_exit,RSI2_Connors_SPY,SPY
2018-09-06,2018-09-11,256.48638916015625,257.27862548828125,0.003088804558866176,3,rsi_exit,RSI2_Connors_SPY,SPY
2018-10-04,2018-10-10,258.79193115234375,248.8314666748047,-0.03848831156824439,4,stop,RSI2_Connors_SPY,SPY
2018-10-11,2018-10-16,243.35057067871094,250.7091522216797,0.030238604012497117,3,rsi_exit,RSI2_Connors_SPY,SPY
2018-10-23,2018-10-24,244.63809204101562,237.22593688964844,-0.030298450619556272,1,stop,RSI2_Connors_SPY,SPY
2018-11-14,2018-11-15,241.58921813964844,244.11058044433594,0.010436568006234603,1,rsi_exit,RSI2_Connors_SPY,SPY
2018-11-20,2018-11-26,236.15296936035156,239.17506408691406,0.012797191306754385,3,rsi_exit,RSI2_Connors_SPY,SPY
2018-12-07,2018-12-12,235.6613006591797,237.3511199951172,0.007170542347049835,3,rsi_exit,RSI2_Connors_SPY,SPY
2018-12-14,2018-12-19,232.88951110839844,224.65469360351562,-0.035359331838048846,3,stop,RSI2_Connors_SPY,SPY
2018-12-20,2018-12-24,220.997802734375,210.7498779296875,-0.046371161513333425,2,stop,RSI2_Connors_SPY,SPY
2019-03-06,2019-03-11,249.41220092773438,250.41053771972656,0.00400275843875586,3,rsi_exit,RSI2_Connors_SPY,SPY
2019-05-09,2019-05-10,258.9385681152344,260.23931884765625,0.005023395092858429,1,rsi_exit,RSI2_Connors_SPY,SPY
2019-05-13,2019-05-15,253.6994171142578,257.4932861328125,0.014954188944178881,2,rsi_exit,RSI2_Connors_SPY,SPY
2019-05-29,2019-06-04,251.35987854003906,253.40139770507812,0.008121897483785778,4,rsi_exit,RSI2_Connors_SPY,SPY
2019-07-31,2019-08-05,269.9736633300781,257.6201477050781,-0.04575822497876847,3,stop,RSI2_Connors_SPY,SPY
2019-09-23,2019-09-25,271.9317932128906,271.393798828125,-0.001978416640471492,2,rsi_exit,RSI2_Connors_SPY,SPY
2019-10-02,2019-10-04,262.6761779785156,268.4118957519531,0.021835698301909234,2,rsi_exit,RSI2_Connors_SPY,SPY
2019-12-03,2019-12-04,282.2724609375,284.0142517089844,0.006170601147910126,1,rsi_exit,RSI2_Connors_SPY,SPY
2020-01-27,2020-01-28,296.4435729980469,299.5500183105469,0.010479044227821532,1,rsi_exit,RSI2_Connors_SPY,SPY
2020-02-24,2020-02-25,295.4539489746094,286.5010681152344,-0.030302119468859745,1,stop,RSI2_Connors_SPY,SPY
2020-02-26,2020-02-27,285.44720458984375,272.62725830078125,-0.044911794836048013,1,stop,RSI2_Connors_SPY,SPY
